Order_ID,Order_Date,Origin_City,Destination_City,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Route_Type_Atlantic,Route_Type_Commodity,Route_Type_Intra-Asia,Route_Type_Pacific,Route_Type_Suez,Transportation_Mode_Air,Transportation_Mode_Sea,Product_Category_Auto Parts,Product_Category_Consumer Electronics,Product_Category_Perishable Foods,Product_Category_Pharmaceuticals,Product_Category_Raw Materials,Product_Category_Semiconductors,Product_Category_Textiles,Delivery_Status_Late,Delivery_Status_On Time,Disruption_Event_Geopolitical Conflict (Route Diversion),Disruption_Event_Port Congestion,Disruption_Event_Severe Weather (Typhoon/Storm),Mitigation_Action_Taken_Expedited Air Freight,Mitigation_Action_Taken_Re-routing,Mitigation_Action_Taken_Standard Shipping
ORD-5F53A6EA,2025-07-16,"Hamburg, DE","New York, US",2,5,7,2,0.79,8.0,1.34,158966.23,9786,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-FAA5E1D9,2024-11-12,"Shenzhen, CN","Rotterdam, NL",28,29,41,12,0.18,4.0,4.13,7029.02,7446,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-383E1ED0,2025-09-04,"Hamburg, DE","New York, US",12,14,15,1,0.85,4.9,4.45,784.5,771,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-6D5DE988,2025-09-14,"Shanghai, CN","Los Angeles, US",18,20,25,5,0.68,5.4,4.26,4543.06,4507,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-62E480E7,2025-06-07,"Santos, BR","Shanghai, CN",35,36,39,3,0.89,9.9,2.87,7325.36,4698,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-69B1DFAA,2024-12-18,"Shanghai, CN","Los Angeles, US",18,19,21,2,0.74,4.9,1.82,197.14,206,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-82ADE6B6,2024-08-22,"Santos, BR","Shanghai, CN",4,5,7,2,0.29,3.7,2.89,45047.57,3848,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-3ED7E5B0,2024-07-03,"Santos, BR","Shanghai, CN",35,36,38,2,0.16,8.9,4.07,1323.85,2075,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-02C5C431,2025-08-04,"Shenzhen, CN","Rotterdam, NL",28,29,43,14,0.67,5.0,2.72,11925.14,8926,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-363A1945,2024-01-29,"Santos, BR","Shanghai, CN",35,38,43,5,0.31,5.7,3.77,1337.25,1856,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-036A8ED1,2025-04-04,"Tokyo, JP","Singapore, SG",7,8,10,2,0.13,0.9,6.16,2055.3,3307,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-BA967D9C,2024-03-28,"Mumbai, IN","Felixstowe, UK",3,6,19,13,0.76,2.3,3.4,8549.38,368,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-C1E58D62,2024-05-30,"Shenzhen, CN","Rotterdam, NL",28,30,44,14,0.54,5.8,5.5,5717.71,3094,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-95D07F6C,2025-08-17,"Shenzhen, CN","Rotterdam, NL",3,5,23,18,0.79,8.4,2.71,12192.05,516,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-0180F515,2024-06-24,"Hamburg, DE","New York, US",12,13,16,3,0.39,1.9,1.49,869.24,1137,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-986AABC0,2024-12-07,"Santos, BR","Shanghai, CN",35,36,40,4,0.33,2.5,1.39,4368.52,5972,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-DF7E7360,2025-11-14,"Mumbai, IN","Felixstowe, UK",24,27,38,11,0.89,4.9,3.83,1298.82,859,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-A76A1598,2024-02-29,"Tokyo, JP","Singapore, SG",7,9,13,4,0.45,0.5,1.71,3592.73,4505,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-A2264C5D,2024-05-14,"Mumbai, IN","Felixstowe, UK",24,25,42,17,0.32,6.0,3.07,487.87,462,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F00257AE,2024-07-04,"Shanghai, CN","Los Angeles, US",18,19,28,9,0.58,4.6,2.44,5889.92,6213,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-D722FDEE,2024-01-31,"Shanghai, CN","Los Angeles, US",18,19,26,7,0.44,4.5,1.16,1342.44,1695,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-DFF1D457,2024-11-14,"Shenzhen, CN","Rotterdam, NL",28,30,44,14,0.76,3.7,5.21,10054.53,7141,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E1880C24,2024-02-05,"Tokyo, JP","Singapore, SG",7,10,14,4,0.2,4.0,5.86,3057.78,4633,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-C5A4F441,2024-05-20,"Santos, BR","Shanghai, CN",35,38,40,2,0.25,4.3,3.53,3033.93,4413,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-AE59EFFD,2024-01-05,"Shenzhen, CN","Rotterdam, NL",28,30,39,9,0.83,3.6,1.44,11334.29,7742,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-7A16D31A,2025-09-22,"Tokyo, JP","Singapore, SG",7,10,13,3,0.16,4.1,3.2,776.04,1115,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-1DAB443A,2024-02-24,"Shenzhen, CN","Rotterdam, NL",28,30,40,10,0.78,6.5,4.68,3557.15,2498,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-EA815B90,2025-10-06,"Hamburg, DE","New York, US",12,13,17,4,0.77,2.2,3.78,896.6,921,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-74209AC8,2024-05-26,"Mumbai, IN","Felixstowe, UK",24,27,39,12,0.62,4.1,0.8,466.56,360,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-8CF8996C,2025-09-23,"Tokyo, JP","Singapore, SG",7,8,16,8,0.21,0.3,2.61,2908.36,4006,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
ORD-CB318C7F,2025-12-01,"Shanghai, CN","Los Angeles, US",18,19,23,4,0.26,4.3,5.37,5373.52,7754,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-30F5E707,2025-10-09,"Shenzhen, CN","Rotterdam, NL",3,4,17,13,0.42,7.9,3.38,78368.66,4181,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-255F81B7,2024-11-30,"Santos, BR","Shanghai, CN",35,36,40,4,0.16,8.6,3.13,2568.59,4026,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-69B005C3,2024-12-30,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.85,8.9,3.34,7140.82,7018,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-3B266B5F,2024-05-12,"Hamburg, DE","New York, US",12,13,15,2,0.38,6.8,4.26,5763.09,7593,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-9E3C0F31,2025-10-20,"Shenzhen, CN","Rotterdam, NL",28,31,42,11,0.38,0.7,3.19,8533.92,7730,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-7FD6A1F0,2024-12-29,"Shenzhen, CN","Rotterdam, NL",28,30,43,13,0.39,5.2,3.87,733.92,660,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-F8D2D909,2025-04-12,"Mumbai, IN","Felixstowe, UK",24,26,43,17,0.33,1.4,4.89,2305.7,2167,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-4C60727B,2025-10-01,"Tokyo, JP","Singapore, SG",7,10,10,0,0.18,9.1,4.18,9607.47,9869,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ORD-4E251EF5,2025-05-31,"Santos, BR","Shanghai, CN",35,38,38,0,0.38,8.2,6.11,1118.01,1473,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
ORD-A254608D,2025-05-04,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.51,6.0,1.28,3865.98,4655,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-E92A9F75,2024-03-12,"Santos, BR","Shanghai, CN",35,37,39,2,0.1,4.9,3.74,4020.83,6646,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-FB20E1BC,2025-04-12,"Hamburg, DE","New York, US",2,5,7,2,0.84,3.1,2.5,71200.27,4264,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-81C631F1,2025-09-25,"Santos, BR","Shanghai, CN",35,36,40,4,0.81,2.1,2.96,3147.77,3162,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-5BA869C4,2025-04-27,"Tokyo, JP","Singapore, SG",7,10,14,4,0.55,6.7,1.63,208.44,163,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-C830F89B,2024-08-05,"Mumbai, IN","Felixstowe, UK",24,25,41,16,0.73,0.4,4.84,8656.91,6255,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-16BCD090,2024-02-21,"Mumbai, IN","Felixstowe, UK",3,5,19,14,0.44,3.8,3.3,104582.02,5502,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-45048209,2025-12-05,"Santos, BR","Shanghai, CN",4,7,11,4,0.77,2.7,3.64,102785.53,6399,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-BE9CE132,2025-04-11,"Hamburg, DE","New York, US",2,5,9,4,0.65,9.3,5.72,89962.29,6008,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-40A64823,2024-03-09,"Shenzhen, CN","Rotterdam, NL",28,30,44,14,0.34,6.6,5.48,14161.66,8807,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-10FC8E9C,2025-06-29,"Mumbai, IN","Felixstowe, UK",24,25,45,20,0.48,8.6,4.35,15730.03,8857,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-D2935637,2024-05-16,"Santos, BR","Shanghai, CN",35,37,43,6,0.27,1.0,3.33,2022.86,2896,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-D8025CEA,2024-01-31,"Mumbai, IN","Felixstowe, UK",24,25,44,19,0.36,5.3,4.02,3519.68,3235,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-127D18FE,2024-12-04,"Tokyo, JP","Singapore, SG",7,8,11,3,0.44,5.6,3.34,6742.3,8513,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-F163A21B,2024-12-30,"Mumbai, IN","Felixstowe, UK",24,26,43,17,0.65,7.1,3.62,10820.03,8197,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-CEF5DA7E,2024-08-03,"Tokyo, JP","Singapore, SG",7,10,14,4,0.45,4.1,1.31,7608.15,5830,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
ORD-9A682B2D,2025-04-26,"Hamburg, DE","New York, US",12,13,15,2,0.62,3.0,3.31,5392.33,6052,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-A3A49C2A,2024-08-19,"Santos, BR","Shanghai, CN",35,37,38,1,0.4,4.0,4.62,6474.93,8409,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-545266BF,2024-09-13,"Shanghai, CN","Los Angeles, US",18,21,27,6,0.21,8.1,3.8,5108.14,7036,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-A2A6E884,2024-07-22,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.62,4.3,3.97,5311.01,5464,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-5F8259A0,2024-08-13,"Shanghai, CN","Los Angeles, US",18,20,26,6,0.48,1.6,5.07,4099.9,4617,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-FD024080,2025-12-06,"Santos, BR","Shanghai, CN",35,36,40,4,0.11,5.1,3.84,5811.96,9520,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-3E69F146,2024-10-10,"Santos, BR","Shanghai, CN",35,36,41,5,0.58,2.9,1.4,357.16,411,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-A869CCED,2024-08-11,"Shenzhen, CN","Rotterdam, NL",28,31,46,15,0.36,5.4,4.75,2999.62,1838,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-27F21237,2025-03-01,"Mumbai, IN","Felixstowe, UK",24,25,40,15,0.46,3.7,3.37,1360.72,1165,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-6E0385C6,2024-03-30,"Mumbai, IN","Felixstowe, UK",24,26,37,11,0.47,5.3,3.85,749.1,637,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E157F6D6,2024-02-22,"Shenzhen, CN","Rotterdam, NL",28,30,48,18,0.2,1.3,4.54,8204.16,8546,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-064FC154,2024-01-26,"Santos, BR","Shanghai, CN",35,36,41,5,0.42,3.0,6.0,4876.56,6244,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-B64A89CF,2025-02-04,"Santos, BR","Shanghai, CN",35,37,41,4,0.83,1.8,2.76,2802.1,2784,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-F6BA40A4,2024-09-17,"Shanghai, CN","Los Angeles, US",18,21,23,2,0.79,2.5,1.4,2955.65,2752,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-42046E94,2024-11-25,"Shenzhen, CN","Rotterdam, NL",28,29,47,18,0.77,9.1,4.91,2911.3,2056,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-73394C10,2024-02-23,"Tokyo, JP","Singapore, SG",2,3,5,2,0.62,3.2,4.71,52616.67,3579,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-D54DCA6D,2025-12-17,"Santos, BR","Shanghai, CN",4,5,8,3,0.15,4.4,2.76,31809.69,3048,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-8B05B2DF,2024-02-21,"Shanghai, CN","Los Angeles, US",18,19,20,1,0.75,9.8,3.81,4630.58,4811,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-04828C83,2025-12-05,"Mumbai, IN","Felixstowe, UK",24,27,36,9,0.88,1.2,3.15,8682.59,5773,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-993A57D8,2026-01-01,"Tokyo, JP","Singapore, SG",7,10,13,3,0.78,7.8,2.86,428.8,438,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-38917DA7,2025-04-28,"Hamburg, DE","New York, US",12,15,15,0,0.28,6.8,3.96,1061.63,1508,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
ORD-811CCEC2,2025-05-08,"Hamburg, DE","New York, US",12,15,19,4,0.33,7.3,3.21,4713.79,6444,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-C9E10196,2025-06-06,"Shanghai, CN","Los Angeles, US",18,19,25,6,0.7,6.0,2.29,4001.8,4280,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-16AEE2CE,2025-05-24,"Mumbai, IN","Felixstowe, UK",24,26,39,13,0.59,0.0,3.87,11239.39,8836,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-994081A5,2025-10-18,"Mumbai, IN","Felixstowe, UK",24,25,42,17,0.16,1.9,4.36,1833.26,1317,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-6F3DAE7C,2025-07-29,"Shanghai, CN","Los Angeles, US",18,21,25,4,0.45,9.2,3.62,2951.9,3393,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-081AA949,2025-11-18,"Tokyo, JP","Singapore, SG",7,10,13,3,0.32,2.6,0.74,1680.69,2315,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-BBAE215A,2025-05-04,"Santos, BR","Shanghai, CN",35,38,38,0,0.82,0.5,2.2,2445.44,2443,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
ORD-4F904B76,2024-06-19,"Santos, BR","Shanghai, CN",35,36,41,5,0.61,1.2,3.71,5209.39,5883,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-1AE5BB14,2024-10-27,"Shenzhen, CN","Rotterdam, NL",28,30,39,9,0.12,6.7,1.23,5462.91,6097,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-E0E45CE4,2024-12-14,"Shenzhen, CN","Rotterdam, NL",28,30,48,18,0.26,2.8,4.46,8344.22,8278,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-E6044927,2025-03-18,"Shanghai, CN","Los Angeles, US",18,19,21,2,0.75,9.3,2.54,6306.3,6552,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-46CB691A,2024-09-13,"Shanghai, CN","Los Angeles, US",2,4,8,4,0.75,9.0,4.92,114258.38,6595,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-0E052F34,2024-08-15,"Santos, BR","Shanghai, CN",4,5,10,5,0.28,5.2,2.95,19991.14,1721,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-A4017971,2025-12-03,"Tokyo, JP","Singapore, SG",7,8,14,6,0.5,0.0,2.26,3898.95,4726,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-60D000B7,2025-04-19,"Mumbai, IN","Felixstowe, UK",24,27,34,7,0.49,3.6,5.57,722.35,606,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
ORD-906C3CD8,2024-10-16,"Mumbai, IN","Felixstowe, UK",24,26,42,16,0.44,5.1,4.66,7473.6,4325,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-9D207937,2025-08-07,"Santos, BR","Shanghai, CN",35,37,40,3,0.77,4.8,4.28,2211.79,2272,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-A337850A,2025-08-12,"Shanghai, CN","Los Angeles, US",18,21,24,3,0.35,6.3,4.17,4796.82,5922,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-E06EAEB0,2024-03-02,"Shenzhen, CN","Rotterdam, NL",28,30,43,13,0.44,5.3,6.18,923.9,802,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-9F0B6488,2024-06-18,"Hamburg, DE","New York, US",12,13,16,3,0.81,4.6,3.35,10334.79,6921,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-BD8EFEA4,2024-07-25,"Tokyo, JP","Singapore, SG",7,9,18,9,0.84,1.2,4.2,4354.18,3944,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
ORD-2AA109ED,2024-01-26,"Mumbai, IN","Felixstowe, UK",3,5,19,14,0.53,9.5,3.5,138483.96,6857,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD-CAC1FAF8,2025-01-22,"Shenzhen, CN","Rotterdam, NL",28,31,42,11,0.33,4.1,3.58,1587.49,1492,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-5CE6C8E1,2024-08-03,"Tokyo, JP","Singapore, SG",7,10,16,6,0.65,2.4,6.1,4924.26,3316,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
ORD-68B01599,2024-12-26,"Tokyo, JP","Singapore, SG",7,8,10,2,0.46,9.4,3.1,6905.0,8599,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-E50B734B,2025-09-02,"Hamburg, DE","New York, US",12,13,16,3,0.88,5.1,1.93,4801.9,4644,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-BCEDFCCF,2025-03-10,"Hamburg, DE","New York, US",12,13,19,6,0.88,0.5,4.68,1214.95,1175,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-7CC79778,2024-11-29,"Shanghai, CN","Los Angeles, US",18,21,21,0,0.51,1.9,4.85,1014.87,1222,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
ORD-A096F9AE,2025-10-02,"Tokyo, JP","Singapore, SG",7,8,10,2,0.3,4.6,4.27,4638.92,6488,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-ABF3A689,2025-04-01,"Shanghai, CN","Los Angeles, US",18,20,23,3,0.71,9.7,5.38,6315.45,6715,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
ORD-77EB8B76,2025-07-24,"Shenzhen, CN","Rotterdam, NL",3,4,18,14,0.29,9.7,2.23,145538.33,8547,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-B76806F2,2024-11-12,"Shanghai, CN","Los Angeles, US",18,20,24,4,0.32,2.8,4.17,5472.59,7538,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-B5DD156C,2025-08-16,"Tokyo, JP","Singapore, SG",7,8,16,8,0.76,6.0,4.1,2716.03,2572,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-AE251809,2024-04-26,"Hamburg, DE","New York, US",12,15,17,2,0.67,6.5,2.31,7114.7,7746,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD-48D3A5E4,2025-10-03,"Hamburg, DE","New York, US",12,15,17,2,0.27,8.0,2.15,3112.52,4456,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
ORD-5C124F66,2024-10-15,"Mumbai, IN","Felixstowe, UK",24,27,43,16,0.38,9.9,2.81,3958.94,3586,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
ORD-3685B4EE,2025-08-18,"Shenzhen, CN","Rotterdam, NL",28,31,41,10,0.14,9.7,3.73,2770.66,3038,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-C438E00A,2024-12-13,"Shanghai, CN","Los Angeles, US",18,20,21,1,0.7,1.8,1.42,8030.72,8589,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-35ECCB98,2025-08-26,"Shenzhen, CN","Rotterdam, NL",28,29,41,12,0.84,0.6,3.84,2428.8,1650,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
ORD-ECCC7C3C,2025-05-21,"Santos, BR","Shanghai, CN",35,38,42,4,0.35,9.5,3.33,5314.82,4772,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-8517EFCE,2024-09-23,"Shanghai, CN","Los Angeles, US",18,21,26,5,0.88,2.6,4.54,11272.1,9993,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
ORD-0AA7D98B,2025-11-27,"Tokyo, JP","Singapore, SG",7,8,13,5,0.26,4.9,2.09,6298.33,6059,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD-44586977,2024-05-15,"Shenzhen, CN","Rotterdam, NL",28,30,40,10,0.27,8.8,4.8,3828.29,3768,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-0D0A5B84,2025-10-12,"Santos, BR","Shanghai, CN",35,36,42,6,0.34,1.7,3.57,6629.32,8995,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
ORD-CA67192C,2024-06-10,"Mumbai, IN","Felixstowe, UK",24,27,35,8,0.5,2.1,2.35,907.2,504,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
ORD-A6B98A74,2024-12-23,"Shenzhen, CN","Rotterdam, NL",28,30,41,11,0.42,3.9,1.4,2299.26,2024,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
ORD-6D949802,2024-12-31,"Santos, BR","Shanghai, CN",4,5,10,5,0.64,2.5,1.51,6414.57,431,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ORD-987826E7,2024-01-26,"Hamburg, DE","New York, US",12,15,16,1,0.53,1.9,2.13,4505.39,5354,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
